runtime,rating_G,rating_NR,rating_PG,rating_PG13,rating_R,rating_NC17,genre_action,genre_animation,genre_foreign,genre_classics,genre_comedy,genre_documentary,genre_drama,genre_horror,genre_family,genre_mystery,genre_romance,genre_fantasy,director_score,writer_score,actor_score,studio_score,in_theater,theater_spring,theater_summer,theater_fall,theater_winter,theater_year,is_wide
83,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,63.0,63.0,52.15,0,1,1,0,0,0,1973.0,0.0
85,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,52.5,52.5,49.2,3,1,0,0,0,1,2008.0,1.0
32,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,87.0,63.0,89.0,0,1,0,0,0,1,1955.0,1.0
90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68.5,63.0,0.0,1,1,0,0,1,0,2006.0,1.0
108,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75.0,75.0,94.0,2,1,1,0,0,0,2013.0,0.0
102,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,57.0,57.0,48.8,3,1,1,0,0,0,2011.0,1.0
92,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55.5,55.5,59.5,1,1,1,0,0,0,2009.0,1.0
81,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,95.0,63.0,95.0,1,1,0,0,1,0,2015.0,1.0
85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82.5,82.5,0.0,1,1,0,0,1,0,2010.0,0.0
103,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,63.0,53.5,63.75,2,1,1,0,0,0,2010.0,1.0
108,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,33.0,32.0,52.8,2,1,0,0,1,0,1990.0,1.0
84,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,92.0,92.0,65.3,3,1,0,1,0,0,2010.0,1.0
108,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,73.0,73.0,71.6,2,1,0,1,0,0,1996.0,1.0
109,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.0,63.0,0.0,0,0,0,0,0,0,,
111,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65.0,63.0,74.4,3,1,0,1,0,0,2017.0,0.0
103,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,96.0,96.0,91.9,1,1,1,0,0,0,2007.0,1.0
109,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,93.0,89.0,90.4,0,1,0,0,0,1,1935.0,1.0
242,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,90.0,93.0,93.85,0,1,0,0,0,1,1922.0,1.0
62,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,100.0,100.0,87.4,0,1,0,1,0,0,1925.0,1.0
100,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52.5,52.5,56.25,2,0,0,0,0,0,,
90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94.0,63.0,84.7,1,1,0,0,1,0,2016.0,0.0
100,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,90.5,90.5,80.8,0,1,1,0,0,0,1956.0,0.0
96,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,100.0,100.0,59.9,1,1,0,1,0,0,2009.0,1.0
108,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,50.0,43.5,58.4,3,1,0,0,0,1,2010.0,1.0
94,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85.0,85.0,64.5,0,1,0,0,0,1,1987.0,1.0
117,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,66.0,19.0,51.7,0,1,0,1,0,0,2010.0,1.0
102,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,90.0,100.0,82.0,0,1,0,1,0,0,1947.0,1.0
105,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,38.0,81.0,59.0,0,1,0,0,1,0,1988.0,1.0
128,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28.5,28.5,43.3,1,1,1,0,0,0,2004.0,1.0
110,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,75.0,75.0,60.45,3,1,0,0,1,0,2012.0,0.0
113,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,62.0,47.5,48.7,0,1,0,0,1,0,1989.0,1.0
100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66.0,63.0,0.0,0,1,1,0,0,0,2018.0,0.0
133,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,74.0,57.0,59.9,3,1,0,0,1,0,1999.0,1.0
87,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,14.0,40.0,46.2,0,1,0,1,0,0,1992.0,1.0
100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68.0,68.0,94.0,1,1,0,0,1,0,2012.0,0.0
102,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,63.0,100.0,0,1,0,1,0,0,1997.0,0.0
108,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,57.0,71.0,76.3,0,1,0,0,0,1,1966.0,1.0
174,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,90.5,78.0,75.2,0,1,0,0,0,1,1960.0,0.0
100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.0,24.5,62.8,0,1,1,0,0,0,2016.0,0.0
98,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,86.0,83.0,71.15,0,1,1,0,0,0,1971.0,1.0
88,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,45.0,29.0,64.1,0,1,0,1,0,0,2001.0,1.0
84,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.0,36.0,48.25,2,1,0,0,1,0,2012.0,0.0
108,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,60.0,37.5,64.1,0,1,0,0,1,0,1985.0,1.0
86,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,63.0,63.0,70.55,0,1,0,0,0,1,1967.0,1.0
97,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30.0,30.0,57.1,2,1,0,0,0,1,2013.0,1.0
107,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,28.0,28.0,30.45,2,1,0,0,0,1,2006.0,1.0
94,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,98.0,73.5,81.35,0,1,0,0,0,1,1949.0,1.0
120,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,68.5,63.0,61.5,0,1,0,0,0,1,1998.0,1.0
100,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,65.0,78.5,55.6,0,1,0,0,1,0,1997.0,1.0
84,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75.0,75.0,71.0,2,1,0,1,0,0,2009.0,1.0
96,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68.0,68.0,70.0,0,1,1,0,0,0,1998.0,1.0
114,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.0,86.0,80.3,0,0,0,0,0,0,,
104,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73.5,73.5,80.05,2,1,0,1,0,0,2014.0,0.0
101,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,88.0,33.0,50.95,3,1,0,1,0,0,2016.0,1.0
98,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96.0,95.5,78.95,0,1,1,0,0,0,1970.0,1.0
97,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,65.0,58.0,48.4,2,1,0,0,1,0,2005.0,1.0
98,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.0,17.0,46.7,1,1,0,1,0,0,2007.0,1.0
115,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,92.0,88.0,86.7,0,1,0,0,1,0,1953.0,0.0
91,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94.0,94.0,51.5,1,1,0,0,1,0,2016.0,0.0
119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,38.0,38.0,38.0,0,1,0,1,0,0,2018.0,0.0
76,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75.0,75.0,72.65,2,1,1,0,0,0,2013.0,0.0
69,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66.0,63.0,100.0,0,1,0,1,0,0,2018.0,0.0
83,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,86.0,86.0,57.8,0,1,0,1,0,0,1996.0,1.0
101,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,61.0,57.0,48.55,3,1,1,0,0,0,2010.0,1.0
89,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,72.5,45.0,44.3,0,1,0,0,1,0,1991.0,1.0
84,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65.5,63.0,100.0,3,1,1,0,0,0,2015.0,0.0
118,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,62.0,30.0,66.7,2,1,0,1,0,0,1999.0,1.0
89,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,57.6,0,1,1,0,0,0,2012.0,0.0
109,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56.0,24.5,54.8,0,1,0,0,0,1,1992.0,1.0
150,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,67.0,60.0,62.45,2,1,0,0,0,1,1996.0,1.0
100,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,72.5,72.5,58.75,0,1,1,0,0,0,1989.0,1.0
116,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,81.0,81.0,71.6,2,1,0,1,0,0,2001.0,0.0
161,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72.0,72.0,73.3,2,1,0,1,0,0,2013.0,0.0
120,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67.0,67.0,44.15,1,0,0,0,0,0,,
139,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,50.0,50.0,50.0,1,1,0,0,0,1,2016.0,0.0
90,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.0,28.5,45.3,0,1,0,1,0,0,1996.0,1.0
99,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,50.0,65.0,58.45,1,1,0,0,1,0,2017.0,1.0
80,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.5,46.5,86.0,0,1,0,1,0,0,2007.0,1.0
96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58.5,58.5,66.4,0,1,0,0,1,0,2017.0,0.0
70,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,71.0,77.5,78.7,0,1,0,0,1,0,1960.0,1.0
91,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,16.0,19.0,36.7,3,1,1,0,0,0,2002.0,1.0
84,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,84.0,70.0,73.55,0,1,0,0,0,1,1957.0,1.0
109,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40.5,41.0,45.35,0,1,0,0,1,0,1995.0,0.0
110,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,65.0,65.0,44.3,0,1,1,0,0,0,1982.0,1.0
113,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,56.0,63.0,70.0,1,1,0,1,0,0,2012.0,0.0
101,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.5,91.5,89.65,2,1,0,0,1,0,2017.0,0.0
83,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,79.0,78.0,60.95,2,1,1,0,0,0,2012.0,0.0
108,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26.0,94.0,46.6,1,1,0,1,0,0,2017.0,1.0
101,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57.0,94.0,44.3,2,1,0,0,1,0,2006.0,1.0
120,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,50.5,50.5,61.65,0,1,0,0,1,0,1995.0,1.0
70,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,71.5,50.0,76.25,1,1,0,1,0,0,1959.0,0.0
93,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33.5,8.0,56.2,2,1,0,0,1,0,2007.0,1.0
161,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,83.0,74.0,70.7,3,1,0,0,0,1,2017.0,1.0
112,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,41.0,41.0,59.0,1,1,0,1,0,0,2015.0,0.0
115,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56.0,44.0,42.9,2,1,1,0,0,0,2017.0,1.0
92,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72.5,63.0,91.0,2,1,0,0,0,1,2002.0,1.0
97,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43.0,43.0,53.0,3,1,0,1,0,0,2015.0,1.0
98,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,44.0,44.0,61.6,1,1,0,1,0,0,2007.0,1.0
105,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,55.0,55.0,71.4,0,1,1,0,0,0,1995.0,1.0
105,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,9.0,9.0,43.25,1,1,0,0,1,0,2007.0,1.0
133,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,56.0,56.0,63.5,0,1,0,0,0,1,1994.0,1.0
111,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,44.5,44.5,32.65,2,1,0,1,0,0,2006.0,0.0
95,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20.0,20.0,51.1,0,1,1,0,0,0,2018.0,0.0
94,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,67.0,72.5,52.35,0,1,0,0,1,0,1995.0,1.0
75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73.0,95.0,95.0,1,1,0,1,0,0,2007.0,1.0
107,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,94.0,100.0,88.8,0,1,0,0,1,0,1934.0,0.0
95,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,67.0,36.5,60.3,0,1,0,0,0,1,1979.0,1.0
175,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,80.0,60.0,72.1,0,1,0,0,0,1,1963.0,1.0
192,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,65.0,65.0,62.45,0,1,0,1,0,0,1994.0,1.0
91,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,43.5,43.5,47.35,0,1,1,0,0,0,1983.0,1.0
80,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91.0,63.0,0.0,1,1,0,0,0,1,2017.0,0.0
108,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43.0,43.0,25.0,2,1,1,0,0,0,2012.0,0.0
92,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67.5,67.5,53.1,2,1,0,1,0,0,2014.0,0.0
77,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,93.0,93.0,66.5,0,1,0,0,1,0,1948.0,1.0
117,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,69.0,41.0,63.0,0,1,0,0,1,0,1989.0,1.0
83,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94.0,63.0,91.0,0,1,0,0,1,0,1997.0,1.0
91,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,36.0,52.0,55.85,0,1,1,0,0,0,1992.0,1.0
120,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,65.5,49.0,57.65,0,1,0,0,1,0,1987.0,1.0
111,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,41.0,43.0,54.8,1,1,0,1,0,0,2010.0,1.0
88,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.5,100.0,67.0,0,0,0,0,0,0,,
104,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69.0,69.0,80.7,0,0,0,0,0,0,,
79,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,66.0,63.0,0.0,0,1,0,0,0,1,2000.0,1.0
98,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,60.0,63.0,73.75,2,1,0,1,0,0,2016.0,0.0
148,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,86.0,81.0,77.0,0,1,0,0,1,0,1968.0,1.0
112,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,75.0,65.5,59.65,3,1,1,0,0,0,2002.0,1.0
93,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,60.0,100.0,88.9,0,1,0,1,0,0,1954.0,1.0
125,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,52.0,29.0,50.3,3,1,1,0,0,0,2008.0,1.0
99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100.0,100.0,98.0,2,1,1,0,0,0,2014.0,0.0
106,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79.0,79.0,94.9,2,1,0,1,0,0,2013.0,0.0
90,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,62.0,62.0,60.0,2,1,0,1,0,0,2015.0,0.0
112,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,87.0,92.0,57.6,0,1,0,0,0,1,1985.0,1.0
122,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,82.0,82.0,65.1,1,1,1,0,0,0,2011.0,0.0
118,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,66.0,66.0,61.2,3,1,1,0,0,0,2005.0,1.0
101,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90.0,90.0,91.0,0,1,0,0,1,0,2000.0,0.0
70,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,61.0,61.0,65.15,0,1,0,0,1,0,2015.0,0.0
90,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,54.0,71.0,62.8,0,1,0,1,0,0,1984.0,1.0
110,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,39.0,39.0,49.15,2,1,0,1,0,0,2008.0,1.0
115,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.0,77.0,65.9,1,1,0,0,1,0,1985.0,1.0
142,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,73.5,73.5,67.75,3,1,1,0,0,0,2013.0,1.0
113,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,65.0,68.0,63.0,0,1,0,0,0,1,1977.0,1.0
95,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,91.0,65.5,89.05,0,1,0,0,0,1,1952.0,1.0
97,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53.0,53.0,95.5,0,1,0,0,1,0,2015.0,1.0
128,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,76.0,78.0,71.4,0,1,0,0,0,1,1983.0,1.0
86,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,38.0,38.0,45.45,1,0,0,0,0,0,,
103,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61.0,71.5,53.65,1,1,1,0,0,0,2011.0,0.0
121,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87.0,87.0,92.0,1,1,0,0,1,0,2005.0,1.0
96,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,74.0,67.0,77.7,0,1,0,0,0,1,1968.0,1.0
89,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.0,38.0,52.85,0,1,1,0,0,0,1985.0,1.0
106,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,27.0,27.0,55.25,1,1,0,1,0,0,2009.0,1.0
94,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,87.0,87.0,79.3,2,1,1,0,0,0,2012.0,0.0
103,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,75.0,75.0,52.6,2,1,0,0,0,1,2006.0,0.0
129,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89.0,89.0,72.15,0,1,0,1,0,0,2013.0,0.0
112,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,89.0,89.0,41.8,1,1,0,1,0,0,2011.0,1.0
100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.5,40.5,53.1,1,1,0,0,1,0,2014.0,0.0
120,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,48.0,63.0,51.3,2,1,0,0,1,0,2004.0,1.0
102,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60.0,60.0,58.55,2,1,0,0,1,0,2018.0,0.0
116,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85.0,85.0,64.45,0,1,0,0,0,1,1994.0,1.0
117,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,65.0,47.5,53.9,0,1,0,1,0,0,1987.0,1.0
92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,13.0,13.0,43.0,0,0,0,0,0,0,,
105,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65.0,68.0,59.4,0,0,0,0,0,0,,
92,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17.0,14.0,28.2,0,1,0,0,1,0,1993.0,1.0
94,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,75.0,75.0,54.6,3,1,0,1,0,0,2011.0,1.0
102,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,59.0,51.0,26.2,1,1,0,1,0,0,2008.0,1.0
90,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,45.5,66.0,51.2,1,1,0,1,0,0,2004.0,1.0
99,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,80.0,77.5,66.8,0,1,0,1,0,0,2002.0,1.0
95,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,38.0,38.0,56.2,0,1,1,0,0,0,1994.0,1.0
84,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,51.0,51.0,46.8,2,1,1,0,0,0,2006.0,1.0
100,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.0,94.0,64.6,1,1,0,1,0,0,2016.0,1.0
170,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.0,67.5,63.8,2,1,0,0,0,1,2004.0,1.0
88,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,26.0,26.0,51.3,2,1,0,1,0,0,2006.0,1.0
85,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,33.0,25.0,40.15,0,1,0,1,0,0,1991.0,1.0
84,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,81.5,69.5,59.5,0,1,0,1,0,0,1994.0,1.0
106,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,83.0,86.0,76.6,2,1,1,0,0,0,2003.0,0.0
103,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,43.5,47.5,60.8,0,1,0,1,0,0,1998.0,1.0
94,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,50.0,43.5,43.75,1,1,0,0,1,0,2005.0,1.0
103,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,21.5,44.0,35.45,3,1,1,0,0,0,2009.0,1.0
102,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,28.0,28.0,64.15,0,1,0,1,0,0,1994.0,1.0
92,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,71.5,63.0,88.3,0,1,0,1,0,0,1972.0,1.0
130,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,68.0,68.0,54.8,2,1,1,0,0,0,2013.0,0.0
92,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41.0,52.5,48.9,0,1,0,0,1,0,1997.0,1.0
139,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,87.0,77.5,65.3,0,0,0,0,0,0,,
86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,86.0,55.2,1,1,0,1,0,0,2015.0,0.0
120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60.0,35.0,47.5,2,0,0,0,0,0,,
95,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,17.0,49.5,28.9,1,1,0,0,1,0,2017.0,0.0
105,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,81.0,62.5,64.1,2,1,0,0,1,0,2004.0,0.0
128,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,85.0,85.0,91.5,0,1,0,1,0,0,2017.0,0.0
89,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29.0,40.0,36.6,3,1,0,1,0,0,1999.0,1.0
99,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,87.0,91.5,75.45,2,1,1,0,0,0,2014.0,0.0
112,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,53.0,30.0,50.35,3,1,0,0,0,1,2001.0,1.0
98,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,51.5,74.0,60.3,0,1,0,1,0,0,2000.0,1.0
91,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76.0,76.0,78.1,1,1,0,1,0,0,2014.0,0.0
104,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,59.5,80.5,49.9,0,1,0,0,1,0,1987.0,1.0
88,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,16.0,32.0,42.8,2,1,0,0,1,0,2010.0,1.0
95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,54.0,51.0,65.25,2,1,0,0,1,0,2010.0,0.0
115,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,100.0,100.0,93.6,0,1,0,1,0,0,1961.0,0.0
