name,critic_score,audience_score,Y,runtime,rating_G,rating_NR,rating_PG,rating_PG13,rating_R,rating_NC17,genre_action,genre_animation,genre_foreign,genre_classics,genre_comedy,genre_documentary,genre_drama,genre_horror,genre_family,genre_mystery,genre_romance,genre_fantasy,director_score,writer_score,actor_score,studio_score,in_theater,theater_spring,theater_summer,theater_fall,theater_winter,theater_year,is_wide
Strike (Stachka) (1925),100%,82%,1,82,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,100,100,0,1,0,0,0,1,1925,1
Manuscripts Don't Burn2014,93%,78%,1,125,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,98.5,98.5,0,0,1,0,1,0,0,2014,0
'Breaker' Morant1980,100%,90%,1,107,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,74.5,68,0,1,1,0,0,0,1980,1
The Liability2013,65%,35%,1,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,65,48.5,59.25,0,0,0,0,0,0,NA,NA
Bitter Moon1992,64%,81%,0,139,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,83,53,62.85,0,1,0,0,0,1,1992,1
Ong Bak 22009,48%,53%,0,115,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,48,48,48.9,3,1,0,0,1,0,2009,1
My Way2011,21%,77%,0,66,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,59,59,48.9,0,1,0,0,0,1,2011,1
Sea Fog (Haemoo)2015,70%,64%,1,111,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,80,73.7,0,0,0,0,0,0,NA,NA
Demons 2: The Nightmare Returns (1987),60%,43%,1,88,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,60,60,60,0,1,0,0,0,1,1987,1
Urban Hymn,58%,77%,0,114,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66.5,32,67.9,0,1,1,0,0,0,2017,0
Der Amerikanische Freund (The American Friend)1977,91%,81%,1,127,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,82,82,77.05,0,1,0,0,1,0,1977,0
"Non Ma Fille, Tu N'iras Pas Danser (Making Plans for Lena)2010",50%,44%,1,105,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,55,55,74.6,2,1,0,1,0,0,2010,0
Mafioso1964,96%,81%,1,105,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,98,95,93.7,2,1,0,1,0,0,1964,1
Little Buddha1994,68%,53%,1,140,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77.5,76.5,59.1,0,1,1,0,0,0,1994,1
Broadway Damage (1997),29%,50%,0,110,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,23,29.75,0,1,0,1,0,0,1997,1
Going Under (2006),17%,50%,0,98,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28.5,17,52.75,0,1,0,1,0,0,2006,1
Kes (1969),100%,92%,1,112,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,83,83,93.7,0,1,0,0,0,1,1969,1
Blue in the Face1995,43%,76%,0,89,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,64,73.5,55.85,0,1,0,0,1,0,1995,1
Eat the Rich (1987),43%,81%,0,88,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,57,57,47.35,0,1,0,0,0,1,1987,1
Die Stille nach dem Schu (The Legend of Rita) (The Legends of Rita) (2000),80%,75%,1,103,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,80,77.7,2,1,0,0,1,0,2000,1
Cocaine Angel (2007),60%,53%,1,75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67.5,60,60,1,1,0,0,0,1,2007,1
Liberty Kid (2008),88%,73%,1,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,82,61.45,0,1,0,0,0,1,2008,1
The Cherry Orchard (2000),54%,30%,1,141,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54,54,70.25,2,1,1,0,0,0,2000,1
Le Voyage du Ballon Rouge (The Flight of the Red Balloon)2007,81%,60%,1,114,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96,81,75.5,0,1,1,0,0,0,2007,1
The Wages of Fear1953,100%,95%,1,138,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,97.5,97.5,91.7,0,1,0,0,0,1,1953,0
All the Little Animals (1999),65%,76%,0,111,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,74,65,58.95,0,1,0,0,1,0,1999,1
A Bigger Splash,90%,57%,1,124,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,86,44,62.55,0,1,1,0,0,0,2016,0
A Throw of Dice (1930),100%,46%,1,75,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,100,100,100,0,1,0,0,0,1,1930,1
Les Plages d'Agns (The Beaches of Agnes) (2008),96%,88%,1,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,95,95,95.5,0,1,0,0,1,0,2008,1
Salon Kitty (Edited Version) (1976),40%,54%,0,110,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,31.5,31.5,64.75,0,1,0,0,0,1,1976,1
The Veteran (2012),60%,38%,1,100,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,60,60,59,0,1,1,0,0,0,2012,1
Marion Bridge (2003),76%,62%,1,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,71,70.9,1,1,1,0,0,0,2003,1
Blood and Black Lace (Sei donne per l'assassino) (1964),86%,77%,1,90,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,73,73,85.1,0,1,1,0,0,0,1965,0
Terror Train (1980),33%,38%,0,97,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,52,33,60.6,0,1,0,0,0,1,1980,1
Brother2001,47%,79%,0,112,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,76.5,76.5,60.55,3,1,0,1,0,0,2001,1
Kidnapped2011,39%,49%,0,82,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,29,29,67.15,1,1,0,1,0,0,2011,0
Land of Silence and Darkness (Land des Schweigens und der Dunkelheit)1973,83%,88%,0,81,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88.5,63,76.4,0,1,0,0,1,0,1973,1
Das Haus der Schlafenden Schnen (House of the Sleeping Beauties) (2008),28%,18%,1,99,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73,73,64.2,3,1,0,0,1,0,2008,0
Dear Wendy (2005),36%,66%,0,101,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71,74.5,55.9,1,1,0,0,1,0,2005,1
Campfire (2004),88%,75%,1,95,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88,88,85.2,1,1,0,0,0,1,2004,0
Know Your Mushrooms2008,100%,53%,1,73,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75,75,86.75,1,1,0,0,0,1,2008,1
Jalsaghar (The Music Room) (1958),100%,93%,1,95,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,100,99.4,0,1,0,1,0,0,1958,1
Victim (1961),100%,86%,1,90,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,97,83,74.15,0,1,0,1,0,0,1961,0
Henry Fool (1998),89%,82%,1,137,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,80,80,66.25,0,1,0,1,0,0,1998,1
The Entertainer (1960),80%,72%,1,97,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,79,80,79.6,0,1,0,0,0,1,1960,1
Gilles' Wife (La Femme de Gilles)2005,82%,72%,1,106,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84,71,82,1,1,0,0,1,0,2005,0
It's Not Yet Dark,95%,64%,1,78,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,95,63,74.6,0,1,0,1,0,0,2017,0
Be My Cat: A Film for Anne2015,80%,71%,1,87,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80,80,80,0,0,0,0,0,0,NA,NA
Free Zone (2006),26%,35%,0,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,64,49.05,0,1,1,0,0,0,2006,1
Cockneys vs Zombies2013,75%,45%,1,88,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,50,56,57.45,2,1,0,1,0,0,2013,0
The Hound of the Baskervilles1959,94%,72%,1,86,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,80,82,66.95,0,1,0,1,0,0,1959,1
Yukinojo Henge (An Actor's Revenge) (1971),94%,82%,1,113,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.5,94,97.1,0,1,0,1,0,0,1971,0
388 Arletta Avenue2012,50%,22%,1,86,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,50,50,43.7,0,0,0,0,0,0,NA,NA
El Bao del Papa (The Pope's Toilet)2007,88%,79%,1,85,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,88,88,88,0,1,1,0,0,0,2007,1
The Missing Gun2003,38%,68%,0,120,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,83,83,57,0,1,0,1,0,0,2003,1
The Object of Beauty1991,77%,37%,1,105,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,75,75,57,0,1,1,0,0,0,1991,1
"Goodbye, Mr. Chips1939",81%,87%,0,114,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,92.5,100,87.1,0,1,0,1,0,0,1939,1
Silent Souls (2011),96%,76%,1,75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96,96,95,2,1,0,0,1,0,2011,0
Cas & Dylan2015,31%,59%,0,90,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,64,34,66.4,1,1,1,0,0,0,2015,0
Tortoise In Love2012,50%,35%,1,84,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,50,50,1,0,0,0,0,0,NA,NA
How I Ended This Summer (2010),79%,67%,1,124,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79,79,79,2,1,0,0,0,1,2010,0
Early Summer (1951),100%,92%,1,150,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,100,100,100,0,1,0,0,0,1,1951,1
Ne Te Retourne Pas (Don't Look Back)2009,33%,42%,0,110,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70,70,49.6,3,1,0,1,0,0,2009,1
Every Thing Will Be Fine (2015),28%,23%,1,118,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66,63,0,0,1,0,0,0,1,2015,0
The Wedding Video (2014),67%,37%,1,94,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65,57,62.5,1,1,1,0,0,0,2014,0
Fallen (Falling) (2006),27%,43%,0,85,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67,63,66.5,0,1,0,0,1,0,2006,1
Four Flies on Grey Velvet (4 mosche di velluto grigio) (1971),75%,60%,1,102,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,62,62,71.75,0,1,0,0,0,1,1971,1
Look Back in Anger (1958),92%,77%,1,99,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,79,80,69.6,0,1,0,0,0,1,1958,1
Deathgasm (2015),87%,65%,1,90,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,87,63,83.25,0,1,0,0,1,0,2015,0
Evil (Ondskan) (2006),68%,87%,0,114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,60.5,70.2,3,1,1,0,0,0,2006,0
Sanjuro (Tsubaki Sanjr) (1963),100%,95%,1,96,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87,87,87.45,0,1,1,0,0,0,1963,1
The Guns of Navarone (1961),95%,86%,1,158,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,31,81.5,81.75,0,1,0,1,0,0,1961,1
The Iron Ladies2001,56%,71%,0,104,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,56,56,56,2,1,0,0,0,1,2001,1
Die Marquise von O... (The Marquise of O)1976,82%,76%,1,105,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.5,91.5,82.9,0,1,0,0,0,1,1976,1
Cut (2000),11%,25%,0,80,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,25.5,36.4,1,1,0,0,0,1,2000,1
31 North 62 East (Too Close to the Truth) (2009),8%,29%,0,100,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8,8,36.15,1,1,1,0,0,0,2009,1
Fat Girl2001,73%,64%,1,86,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,73.5,73.5,71.5,1,1,0,0,1,0,2001,1
The Missionary1982,100%,43%,1,90,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,69,90,81.1,0,1,0,0,1,0,1982,1
Tky Zankoku Keisatsu (Tokyo Gore Police) (2008),82%,60%,1,110,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,36,82,80.6,1,1,1,0,0,0,2008,1
Sympathy for Mr. Vengeance2002,54%,85%,0,121,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,80.5,80.5,82.1,1,1,0,1,0,0,2002,1
Gangster No. 12000,71%,77%,0,103,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,42,71,57.25,3,1,0,0,0,1,2000,1
Sympathy for Lady Vengeance2005,73%,87%,0,114,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,80.5,80.5,74.4,1,1,0,1,0,0,2005,1
Pimp (2010),0%,13%,0,87,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,22,63,29.3,2,0,0,0,0,0,NA,NA
Female Perversions (1997),68%,46%,1,116,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,68,68,75.2,0,1,1,0,0,0,1997,1
I Am Chris Farley (2015),71%,77%,0,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75.5,44,35,1,1,0,1,0,0,2015,0
Local Hero (1983),100%,88%,1,112,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,97,97,82.8,0,1,0,0,0,1,1983,1
Insiang (1976),100%,95%,1,95,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,63,100,0,1,0,0,0,1,1976,1
Gods of the Plague (Gotter der Pest) (1977),80%,47%,1,92,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,85,85,84.55,0,1,0,1,0,0,1977,1
Angel Rodriguez2005,83%,11%,1,86,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,82,82,76.35,0,0,0,0,0,0,NA,NA
Trash Humpers (2010),59%,44%,1,74,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,53,53,58.75,1,1,1,0,0,0,2010,1
Kadosh (2000),89%,71%,1,116,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,64,64,80.6,0,1,0,0,0,1,2000,0
"Ja zuster, nee zuster (Yes Nurse! No Nurse!) (2004)",47%,74%,0,100,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,47,47,56.25,2,1,0,0,1,0,2004,0
Swerve2013,37%,25%,1,87,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,40,40,49.5,2,1,0,0,0,1,2013,0
The Garden of the Finzi-Continis (Il Giardino dei Finzi-Contini) (1971),100%,79%,1,120,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80.5,87,71.6,0,1,0,0,0,1,1971,1
The Cat o' Nine Tails (Il gatto a nove code)1971,81%,53%,1,102,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,62,60,74.95,2,1,0,0,0,1,1971,1
Cub (Welp)2014,38%,33%,1,85,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,38,38,45,1,0,0,0,0,0,NA,NA
San suk si gin (The Shinjuku Incident)2009,60%,66%,0,119,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,70,60,60.1,3,1,1,0,0,0,2009,1
Vazante,87%,63%,1,116,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,87,87,87,0,1,0,0,0,1,2018,0
Speedway Junky2002,29%,55%,0,102,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,74,74,38.6,2,1,0,1,0,0,2002,1
About Adam2000,68%,47%,1,96,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,55,55,53.35,3,1,0,0,0,1,2000,1
Kedma2003,31%,59%,0,100,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,64,32,2,1,0,0,0,1,2003,0
The Lost Bladesman (Guan yun chang)2011,57%,36%,1,109,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66,66,58.5,0,0,0,0,0,0,NA,NA
The Nightingale (Ye Ying - Le promeneur d'oiseau) (2015),90%,59%,1,100,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,85,85,81.4,0,0,0,0,0,0,NA,NA
Le fils de l'picier (The Grocer's Son) (2008),90%,75%,1,96,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90,90,80.8,1,1,0,1,0,0,2008,1
Tokyo Drifter (1966),100%,79%,1,89,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,95,100,82.85,0,1,1,0,0,0,1966,1
Shifty2008,96%,67%,1,86,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,47,47,68.8,1,1,0,0,1,0,2008,1
That Darn Cat1997,13%,23%,0,89,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,24,52.5,45.6,0,1,0,0,0,1,1997,1
Live Flesh (Carne trmula) (1998),80%,87%,0,120,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,82,82,58.7,1,1,0,0,0,1,1998,1
Cabaret Balkan (Bure baruta) (1999),79%,85%,0,102,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,79.5,63,59.05,0,1,0,1,0,0,1999,1
The Divine Order (Die gttliche Ordnung),83%,67%,1,96,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.5,91.5,84.7,0,1,0,0,1,0,2017,0
Cannibal2014,58%,36%,1,116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60.5,57,69,2,1,0,1,0,0,2014,0
Barbara2012,92%,76%,1,105,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92,92,81.25,2,1,0,0,0,1,2012,0
Basil1997,0%,47%,0,102,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,22,22,50.1,0,1,0,0,0,1,1997,1
Orchestra Rehearsal (Prova d'orchestra) (1979),88%,82%,1,70,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,90.5,90.5,79.1,0,1,0,0,0,1,1979,1
Assisted Living (2005),76%,81%,0,77,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,76,76,76,1,1,0,0,0,1,2005,0
War Requiem (1990),100%,62%,1,92,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,88,88,65.4,0,1,0,0,0,1,1990,0
The Bedford Incident1965,86%,75%,1,102,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,83.5,84.5,82.1,0,1,0,0,0,1,1965,1
Mammoth (Mammut)2009,45%,63%,0,125,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,86,86,60.65,3,1,0,0,1,0,2009,1
Oasis (2003),89%,83%,1,52,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,91,91,85.85,1,1,0,0,0,1,2003,1
The Green Butchers2004,63%,83%,0,95,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,71,71,72.05,2,1,1,0,0,0,2004,1
Le Silence de la Mer (1949),100%,90%,1,100,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96.5,96.5,89.95,0,1,1,0,0,0,1949,1
Dancing at the Blue Iguana (2000),23%,41%,0,123,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,63,47,53.95,1,1,0,0,1,0,2000,1
Fox and His Friends1975,83%,88%,0,123,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85,85,84.6,0,1,0,0,0,1,1975,1
Back to Burgundy (Ce qui nous lie),70%,61%,1,113,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,76,76,68.65,0,1,1,0,0,0,2018,0
Life Is Beautiful (La Vita  bella)1997,80%,96%,0,122,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,50,50,55.1,2,1,0,0,0,1,1997,1
Trespass Against Us,57%,26%,1,99,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,47.5,57,70.5,2,1,0,0,0,1,2017,0
L'uccello dalle piume di cristallo (The Bird With the Crystal Plumage)1970,93%,80%,1,98,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,62,62,75.4,1,1,0,1,0,0,1970,1
Bad Boy Bubby (2005),83%,88%,0,112,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,83,83,67.7,2,1,1,0,0,0,2005,0
The Silence2013,87%,72%,1,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,55.5,55.5,68.4,2,1,1,0,0,0,2013,0
Wild Side (2005),63%,80%,0,94,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77,77,66.9,1,1,0,1,0,0,2005,1
Up and Down (Horem Pdem) (Loop the Loop)2004,83%,73%,1,108,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,87,87,78.05,3,1,0,0,1,0,2004,0
Zindagi Na Milegi Dobara2011,100%,86%,1,148,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,75,63,76.9,1,1,1,0,0,0,2011,0
England Is Mine,52%,41%,1,94,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,41,52,67.5,0,1,0,1,0,0,2017,0
Flickering Lights2001,70%,91%,0,109,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,71,71,69.3,0,1,0,0,0,1,2001,1
Crossing the Line (2007),90%,85%,1,91,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89,63,83.2,2,1,0,1,0,0,2007,0
The Sensation of Sight (2008),50%,58%,0,134,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,50,50,59.8,2,1,0,1,0,0,2008,1
The Dresser2015,100%,59%,1,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,77,63.55,0,1,0,0,1,0,2015,0
The Rules of the Game (La rgle du jeu) (1939),98%,90%,1,110,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,98,99,95.25,0,1,1,0,0,0,1950,0
7 Boxes2014,100%,82%,1,100,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,100,100,100,2,1,0,0,0,1,2014,0
Force Majeure (2014),93%,75%,1,120,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,84,84,93,3,1,0,0,1,0,2014,0
Farinelli (1994),64%,82%,0,111,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,64,64,56.7,0,1,0,0,0,1,1994,1
Osama2004,96%,87%,1,82,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96,96,96,2,1,0,0,0,1,2004,0
Infernal Affairs II2003,75%,83%,0,109,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,52,66,65.85,0,1,0,0,0,1,2003,1
Quest for Fire1981,84%,75%,1,100,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,68,78,62.9,0,1,0,0,0,1,1981,1
Angela's Ashes1999,52%,81%,0,145,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,83.5,64,64,0,1,0,0,0,1,1999,0
Romeo Is Bleeding (1993),22%,62%,0,108,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,61.5,63,56.3,0,1,0,0,0,1,1993,1
"Crna macka, beli macor (Black Cat, White Cat)1999",83%,95%,0,129,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,85,82.5,79.55,0,1,0,0,1,0,1999,1
The Pillow Book (1997),66%,80%,0,123,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,79.5,79.5,71.45,0,1,0,1,0,0,1997,1
Beyond Hatred (Au-dela de la haine) (2007),89%,55%,1,86,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89,63,81.2,3,1,0,1,0,0,2007,1
Telstar (Telstar: The Joe Meek Story)2009,81%,69%,1,117,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,37,37,60.75,1,1,1,0,0,0,2009,1
Serbis (Service) (2008),82%,51%,1,91,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80,76.5,80.2,0,1,1,0,0,0,2008,1
Stella Street (2004),12%,47%,0,78,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,57,57,61.75,3,1,0,0,1,0,2004,0
Outside Bet2012,0%,28%,0,101,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,37.2,0,0,0,0,0,0,NA,NA
The Limehouse Golem,74%,56%,1,105,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,74,75.5,56.95,0,1,0,0,1,0,2017,0
The Mirror (1975),100%,92%,1,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95,100,99.4,0,1,0,0,0,1,1975,1
I Am A Sex Addict (2006),63%,57%,1,99,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,80,80,71.5,2,1,1,0,0,0,2006,0
Nos enfants nous accuseront (Food Beware: The French Organic Revolution) (2008),57%,62%,0,67,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,57,57,0,1,0,0,1,0,2008,1
The Scarlet Pimpernel (1935),86%,73%,1,95,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,84.5,100,90.7,0,1,0,0,0,1,1935,1
The Professionals1966,93%,82%,1,117,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,76,76,83.2,0,1,0,0,1,0,1966,1
The Dinner Game (Le Dner de cons)1999,73%,90%,0,78,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,56,56,62.6,0,1,0,1,0,0,1999,0
